,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
181,-15.8,8.9,659.7,0.007,0.039,-0.072,0.0,0.0,0.67,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.11,0.32,0.03,0.0,0.0,0.0
182,-15.8,8.9,659.8,0.007,0.039,-0.072,0.0,0.0,0.62,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.14,0.29,0.03,0.0,0.0,0.0
183,-15.8,8.9,659.8,0.007,0.038,-0.072,0.0,0.0,0.61,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.11,0.26,0.02,0.02,0.05,0.0
184,-15.7,8.9,659.9,0.006,0.038,-0.072,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.08,0.25,0.04,0.09,0.14,0.0
185,-15.7,9.0,660.0,0.008,0.037,-0.073,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.26,0.04,0.18,0.21,0.0
186,-15.5,9.0,659.9,0.008,0.037,-0.073,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.18,0.08,0.19,0.18,0.0
187,-15.4,9.0,659.3,0.01,0.035,-0.073,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.09,0.07,0.09,0.11,0.11,0.0
188,-15.3,9.0,659.1,0.009,0.035,-0.072,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.09,0.05,0.1,0.03,0.16,0.0
189,-15.3,8.9,659.0,0.009,0.035,-0.072,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.14,0.06,0.04,0.15,0.0
190,-15.2,8.9,658.5,0.01,0.034,-0.072,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.14,0.08,0.06,0.15,0.0
191,-15.2,9.0,659.2,0.006,0.035,-0.073,0.0,0.01,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.15,0.16,0.09,0.1,0.07,0.0
192,-15.2,8.9,659.5,0.008,0.035,-0.072,0.0,0.01,0.71,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.16,0.06,0.11,0.07,0.06,0.0
193,-15.2,9.0,659.7,0.007,0.034,-0.072,0.0,0.01,0.72,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.11,0.06,0.09,0.08,0.04,0.0
194,-15.2,9.0,659.6,0.009,0.034,-0.071,0.0,0.0,0.71,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.09,0.05,0.0,0.0
195,-15.1,9.0,659.8,0.007,0.033,-0.072,0.01,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.07,0.05,0.0,0.0
196,-15.1,9.0,659.6,0.009,0.034,-0.071,0.01,0.02,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.03,0.08,0.02,0.0,0.0
197,-15.1,9.0,659.1,0.008,0.033,-0.072,0.01,0.02,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.05,0.01,0.0,0.0
198,-15.1,8.9,658.2,0.011,0.032,-0.071,0.0,0.02,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.0,0.08,0.0,0.07,0.0
199,-15.2,9.0,659.1,0.006,0.032,-0.073,0.01,0.01,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.04,0.11,0.0,0.14,0.0
200,-15.2,8.9,658.6,0.009,0.034,-0.073,0.01,0.0,0.7,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.11,0.13,0.03,0.17,0.0
201,-15.2,8.9,658.4,0.01,0.034,-0.073,0.01,0.0,0.69,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.13,0.14,0.12,0.15,0.0
202,-15.2,8.9,658.5,0.009,0.034,-0.073,0.01,0.0,0.72,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.13,0.17,0.07,0.0
203,-15.2,8.9,658.4,0.01,0.034,-0.073,0.0,0.0,0.69,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.14,0.2,0.13,0.0
204,-15.2,8.9,658.8,0.007,0.034,-0.073,0.0,0.0,0.7,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.11,0.17,0.08,0.0
205,-15.2,8.9,658.6,0.011,0.034,-0.072,0.0,0.0,0.67,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.13,0.18,0.1,0.0
206,-15.3,8.9,659.2,0.007,0.034,-0.073,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.07,0.13,0.11,0.02,0.0
207,-15.2,8.9,658.7,0.011,0.034,-0.072,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.07,0.17,0.06,0.02,0.0
208,-15.3,9.0,659.4,0.005,0.034,-0.073,0.03,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.09,0.12,0.08,0.01,0.0
209,-15.3,8.9,658.7,0.009,0.034,-0.072,0.03,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.03,0.11,0.12,0.03,0.0
210,-15.5,8.9,659.1,0.008,0.035,-0.073,0.03,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.05,0.09,0.15,0.03,0.0
211,-15.6,8.9,659.0,0.009,0.035,-0.072,0.0,0.0,0.79,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.02,0.15,0.12,0.02,0.0
212,-15.6,8.9,659.2,0.007,0.036,-0.074,0.0,0.0,0.81,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.14,0.13,0.0,0.0
213,-15.6,9.0,659.2,0.01,0.036,-0.073,0.0,0.01,0.76,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.13,0.16,0.02,0.0
214,-15.6,9.2,659.6,0.006,0.035,-0.074,0.0,0.02,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.06,0.13,0.02,0.0
215,-15.5,9.2,658.8,0.011,0.035,-0.074,0.0,0.03,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.07,0.15,0.04,0.0
216,-15.5,9.4,659.2,0.01,0.036,-0.075,0.0,0.03,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.02,0.12,0.02,0.0
217,-15.4,9.3,659.3,0.009,0.036,-0.073,0.0,0.04,0.66,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.22,0.0,0.03,0.16,0.02,0.0
218,-15.4,9.4,659.7,0.006,0.036,-0.074,0.0,0.03,0.71,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.19,0.0,0.01,0.16,0.0,0.0
219,-15.4,9.3,659.6,0.01,0.036,-0.073,0.0,0.03,0.76,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.21,0.0,0.02,0.18,0.0,0.0
220,-15.4,9.3,659.6,0.008,0.035,-0.073,0.0,0.0,0.78,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.17,0.0,0.0,0.17,0.05,0.0
221,-15.5,9.3,659.2,0.011,0.035,-0.073,0.0,0.0,0.76,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.05,0.09,0.1,0.0
222,-15.5,9.4,659.3,0.007,0.035,-0.075,0.0,0.02,0.75,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.07,0.14,0.0
223,-15.5,9.3,658.6,0.012,0.036,-0.073,0.0,0.02,0.71,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.08,0.06,0.09,0.0
224,-15.6,9.4,659.5,0.008,0.036,-0.074,0.0,0.02,0.72,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.04,0.13,0.07,0.0
225,-15.6,9.4,658.6,0.013,0.038,-0.075,0.0,0.0,0.71,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.07,0.16,0.14,0.0
226,-15.6,9.4,659.2,0.008,0.037,-0.075,0.0,0.0,0.75,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.13,0.14,0.0
227,-15.6,9.4,658.5,0.012,0.038,-0.075,0.0,0.0,0.77,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.1,0.06,0.1,0.0
228,-15.7,9.4,659.5,0.008,0.038,-0.075,0.0,0.0,0.77,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.1,0.0,0.0,0.0
229,-15.7,9.3,659.2,0.011,0.039,-0.075,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.12,0.02,0.15,0.0
230,-15.7,9.3,659.7,0.005,0.039,-0.076,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.0,0.13,0.03,0.15,0.0
231,-15.7,9.2,659.2,0.008,0.039,-0.075,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.0,0.13,0.05,0.15,0.0
232,-15.8,9.3,659.8,0.008,0.039,-0.075,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.11,0.04,0.0,0.0
233,-15.7,9.3,659.3,0.009,0.039,-0.075,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.07,0.06,0.03,0.0
234,-15.6,9.3,659.3,0.008,0.038,-0.075,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.06,0.09,0.03,0.0
235,-15.6,9.3,659.6,0.007,0.038,-0.075,0.0,0.03,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.04,0.1,0.12,0.0
236,-15.6,9.4,660.3,0.007,0.038,-0.075,0.0,0.03,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.03,0.08,0.09,0.0
237,-15.6,9.3,659.5,0.008,0.037,-0.075,0.0,0.03,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.02,0.04,0.15,0.0
238,-15.6,9.3,659.4,0.007,0.038,-0.075,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.02,0.06,0.11,0.0
239,-15.7,9.2,659.4,0.008,0.038,-0.075,0.0,0.01,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.04,0.09,0.25,0.0
240,-15.7,9.2,659.4,0.007,0.039,-0.075,0.0,0.02,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.04,0.1,0.28,0.0
241,-15.7,9.2,659.5,0.009,0.039,-0.075,0.0,0.04,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.04,0.1,0.3,0.0
242,-15.7,9.3,659.9,0.007,0.039,-0.075,0.01,0.04,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.03,0.07,0.24,0.0
243,-15.6,9.3,659.7,0.01,0.039,-0.075,0.01,0.02,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.04,0.04,0.15,0.0
244,-15.7,9.4,660.2,0.007,0.039,-0.075,0.01,0.02,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.04,0.03,0.0,0.15,0.0
245,-15.6,9.3,659.8,0.01,0.039,-0.075,0.0,0.02,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.05,0.04,0.0,0.16,0.0
246,-15.6,9.4,660.8,0.003,0.039,-0.076,0.0,0.02,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.05,0.02,0.0,0.23,0.0
247,-15.6,9.3,660.2,0.007,0.039,-0.075,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.01,0.02,0.0,0.28,0.0
248,-15.6,9.3,659.9,0.008,0.038,-0.075,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.01,0.0,0.23,0.0
249,-15.6,9.3,660.2,0.004,0.038,-0.075,0.01,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.16,0.0,0.01,0.28,0.0
250,-15.7,9.2,660.4,0.009,0.038,-0.073,0.01,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.12,0.21,0.01,0.04,0.26,0.0
251,-15.8,9.3,661.3,0.004,0.038,-0.075,0.01,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.16,0.32,0.01,0.1,0.38,0.0
252,-15.8,9.3,660.3,0.009,0.038,-0.074,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.23,0.01,0.12,0.43,0.0
253,-15.8,9.3,660.4,0.009,0.039,-0.074,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.22,0.01,0.13,0.45,0.0
254,-15.8,9.3,660.5,0.007,0.038,-0.075,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.18,0.17,0.01,0.14,0.35,0.0
255,-15.8,9.2,660.4,0.011,0.039,-0.074,0.0,0.03,0.69,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.24,0.1,0.01,0.17,0.17,0.0
256,-15.8,9.3,661.7,0.004,0.039,-0.075,0.01,0.04,0.7,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.27,0.17,0.0,0.15,0.08,0.0
257,-15.8,9.3,660.6,0.007,0.039,-0.074,0.01,0.05,0.72,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.28,0.17,0.01,0.16,0.05,0.0
258,-15.8,9.2,660.2,0.006,0.039,-0.074,0.03,0.02,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.28,0.23,0.01,0.14,0.04,0.0
259,-15.7,9.2,660.7,0.005,0.039,-0.075,0.02,0.01,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.24,0.21,0.01,0.13,0.06,0.0
260,-15.7,9.2,660.8,0.005,0.039,-0.074,0.02,0.04,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.15,0.29,0.0,0.07,0.06,0.0
261,-15.6,9.2,660.0,0.007,0.038,-0.075,0.03,0.06,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.12,0.36,0.0,0.11,0.14,0.0
262,-15.6,9.2,660.2,0.008,0.038,-0.074,0.09,0.08,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.13,0.41,0.0,0.14,0.15,0.0
263,-15.6,9.2,660.9,0.004,0.038,-0.074,0.11,0.04,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.23,0.31,0.0,0.11,0.13,0.0
264,-15.6,9.2,660.9,0.007,0.039,-0.073,0.08,0.02,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.29,0.23,0.0,0.09,0.05,0.0
265,-15.6,9.3,661.7,0.002,0.038,-0.075,0.02,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.31,0.24,0.0,0.06,0.07,0.0
266,-15.6,9.3,661.0,0.006,0.039,-0.074,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.26,0.29,0.0,0.07,0.08,0.0
267,-15.6,9.3,661.3,0.004,0.039,-0.074,0.01,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.38,0.0,0.01,0.13,0.0
268,-15.6,9.3,660.8,0.009,0.039,-0.073,0.01,0.02,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.28,0.01,0.06,0.12,0.0
269,-15.7,9.3,661.5,0.002,0.039,-0.075,0.01,0.02,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.27,0.02,0.07,0.1,0.0
270,-15.7,9.3,661.0,0.008,0.039,-0.074,0.02,0.06,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.02,0.09,0.07,0.0
271,-15.7,9.3,661.1,0.004,0.039,-0.075,0.02,0.04,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.29,0.17,0.01,0.04,0.02,0.0
272,-15.7,9.3,660.9,0.008,0.04,-0.074,0.02,0.04,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.32,0.08,0.03,0.02,0.02,0.0
273,-15.7,9.4,661.1,0.005,0.039,-0.075,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.31,0.09,0.04,0.0,0.0,0.0
274,-15.7,9.4,660.1,0.011,0.04,-0.075,0.0,0.02,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.35,0.03,0.06,0.0,0.0,0.0
275,-15.7,9.4,660.7,0.006,0.039,-0.076,0.0,0.02,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.32,0.03,0.04,0.0,0.0,0.0
276,-15.7,9.4,660.2,0.011,0.039,-0.074,0.0,0.07,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.05,0.0,0.01,0.0
277,-15.8,9.4,661.2,0.005,0.039,-0.075,0.0,0.04,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.01,0.03,0.0,0.03,0.0
278,-15.8,9.4,660.9,0.008,0.041,-0.074,0.0,0.04,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.01,0.03,0.0,0.12,0.0
279,-15.9,9.4,661.1,0.004,0.041,-0.076,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.02,0.02,0.19,0.0
280,-15.9,9.3,660.7,0.01,0.041,-0.074,0.03,0.02,0.75,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.02,0.02,0.18,0.04
281,-16.1,9.6,663.3,0.002,0.041,-0.076,0.07,0.02,0.74,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.01,0.33,0.14,0.02,0.05,0.23,0.14
282,-16.2,9.7,666.2,0.007,0.046,-0.074,0.11,0.02,0.77,0.1,0.0,0.14,0.0,0.0,0.0,0.0,0.01,0.4,0.09,0.0,0.05,0.24,0.29
283,-16.2,9.7,665.2,0.003,0.041,-0.076,0.08,0.01,0.72,0.08,0.0,0.17,0.0,0.0,0.0,0.0,0.01,0.38,0.16,0.0,0.05,0.32,0.34
284,-16.2,9.6,664.1,0.008,0.043,-0.076,0.04,0.0,0.73,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.36,0.08,0.0,0.02,0.24,0.35
285,-16.3,9.7,664.7,0.004,0.041,-0.077,0.03,0.0,0.71,0.01,0.0,0.08,0.0,0.0,0.0,0.0,0.02,0.29,0.08,0.0,0.0,0.23,0.33
286,-16.3,9.6,664.3,0.007,0.044,-0.075,0.06,0.0,0.73,0.01,0.0,0.05,0.0,0.0,0.0,0.0,0.02,0.28,0.0,0.0,0.0,0.14,0.36
287,-16.3,9.7,664.3,0.003,0.043,-0.077,0.06,0.0,0.75,0.01,0.0,0.04,0.0,0.0,0.0,0.0,0.09,0.26,0.03,0.0,0.0,0.12,0.32
288,-16.3,9.6,663.6,0.006,0.043,-0.076,0.06,0.01,0.77,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.07,0.25,0.03,0.0,0.0,0.06,0.21
289,-16.3,9.7,664.5,0.003,0.042,-0.077,0.04,0.01,0.78,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.1,0.18,0.06,0.0,0.0,0.09,0.28
290,-16.2,9.7,665.9,0.007,0.046,-0.074,0.04,0.01,0.76,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.03,0.15,0.03,0.0,0.0,0.08,0.41
291,-16.3,9.7,667.0,0.003,0.045,-0.076,0.02,0.0,0.79,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.05,0.13,0.05,0.0,0.0,0.13,0.59
292,-16.3,9.7,666.5,0.006,0.047,-0.074,0.02,0.0,0.79,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.03,0.2,0.1,0.0,0.0,0.12,0.62
293,-16.3,9.7,667.4,0.004,0.046,-0.075,0.02,0.0,0.78,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.09,0.26,0.15,0.0,0.01,0.12,0.61
294,-16.3,9.7,666.8,0.006,0.048,-0.074,0.0,0.0,0.76,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.07,0.26,0.13,0.0,0.01,0.09,0.59
295,-16.4,9.7,667.3,0.003,0.047,-0.076,0.04,0.0,0.75,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.09,0.25,0.05,0.0,0.02,0.06,0.5
296,-16.5,9.6,667.3,0.009,0.049,-0.074,0.05,0.0,0.73,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.06,0.17,0.0,0.0,0.06,0.03,0.35
297,-16.6,9.5,668.5,0.006,0.053,-0.074,0.08,0.0,0.72,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.09,0.16,0.02,0.0,0.06,0.01,0.25
298,-16.7,9.5,668.5,0.009,0.056,-0.074,0.04,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.11,0.02,0.0,0.12,0.01,0.14
299,-16.7,9.6,669.1,0.004,0.055,-0.075,0.03,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.06,0.0,0.15,0.08,0.14
300,-16.6,9.5,667.6,0.009,0.056,-0.073,0.01,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.04,0.0,0.16,0.12,0.09
301,-16.7,9.6,667.9,0.005,0.056,-0.073,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0.0,0.14,0.26,0.08
302,-16.7,9.5,667.8,0.009,0.056,-0.073,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.18,0.25,0.06
303,-16.7,9.6,667.5,0.005,0.055,-0.073,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.0,0.25,0.25,0.04
304,-16.8,9.5,667.7,0.01,0.057,-0.073,0.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.29,0.12,0.05
305,-16.9,9.6,667.8,0.005,0.056,-0.074,0.01,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.35,0.18,0.09
306,-16.9,9.5,667.1,0.013,0.058,-0.074,0.01,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.35,0.19,0.1
307,-17.0,9.5,667.0,0.009,0.058,-0.074,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0,0.34,0.24,0.12
308,-17.0,9.6,667.9,0.0,0.056,-0.078,0.02,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0,0.26,0.13,0.06
309,-17.0,9.5,667.2,0.005,0.058,-0.076,0.04,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.26,0.16,0.05
310,-17.1,9.6,668.3,0.002,0.058,-0.078,0.09,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.32,0.15,0.09
311,-17.1,9.5,667.5,0.007,0.059,-0.076,0.09,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.37,0.14,0.08
312,-17.1,9.6,668.1,0.0,0.057,-0.078,0.15,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.0,0.38,0.12,0.09
313,-17.1,9.6,668.2,0.003,0.058,-0.077,0.17,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.06,0.0,0.31,0.15,0.14
314,-17.0,9.6,667.5,0.004,0.056,-0.076,0.17,0.0,0.85,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.15,0.04,0.0,0.23,0.22,0.34
315,-17.0,9.6,664.4,0.003,0.049,-0.08,0.17,0.01,0.86,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.28,0.26,0.5
316,-16.9,9.5,663.3,0.011,0.05,-0.078,0.18,0.01,0.84,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.32,0.27,0.59
317,-16.9,9.6,663.7,0.009,0.047,-0.079,0.22,0.01,0.77,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.04,0.05,0.0,0.0,0.31,0.21,0.59
318,-16.8,9.7,664.3,0.006,0.047,-0.081,0.21,0.0,0.71,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.05,0.14,0.0,0.0,0.27,0.23,0.54
319,-16.7,9.6,662.7,0.013,0.046,-0.079,0.18,0.02,0.67,0.0,0.0,0.33,0.02,0.0,0.0,0.0,0.05,0.14,0.01,0.0,0.23,0.21,0.55
320,-16.7,9.6,663.2,0.01,0.046,-0.08,0.15,0.02,0.69,0.0,0.0,0.28,0.01,0.0,0.0,0.0,0.1,0.18,0.04,0.0,0.27,0.24,0.48
321,-16.7,9.5,663.4,0.01,0.047,-0.079,0.15,0.02,0.73,0.0,0.0,0.33,0.01,0.0,0.0,0.0,0.09,0.1,0.05,0.0,0.22,0.19,0.54
322,-16.7,9.6,664.0,0.006,0.046,-0.08,0.19,0.0,0.75,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.15,0.13,0.16,0.0,0.2,0.2,0.48
323,-16.6,9.5,662.6,0.011,0.047,-0.079,0.2,0.0,0.74,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.07,0.16,0.17,0.0,0.19,0.25,0.46
324,-16.6,9.5,663.5,0.007,0.046,-0.079,0.21,0.0,0.73,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.13,0.24,0.21,0.0,0.19,0.23,0.41
